full_text;id_str;topic
"Prime Minister @narendramodi today visited his ailing predecessor Atal Bihari Vajpayee, who is undergoing treatment at #AIIMS.
Read more at: https://t.co/poH8fKz6NR https://t.co/RhacT8hkel";"1012610394521776128";"prime minister"
"Thai prime minister visits cave where children's football team trapped https://t.co/hB9V6fhK6t @Telegraph (Reg/£) https://t.co/kDAsxfVin7";"1012610388431593472";"prime minister"
"Urge Spain's new Prime Minister to end the bloody torture of bulls: https://t.co/rAFmBENM7W";"1012610324908969984";"prime minister"
"#EuCo Summit Conclusions - 'Only Some Progress' and signficantly for Malta an agreement that vessels operating in the Med should respect laws and not obstruct #Libyan #Coastguard - Prime Minister Joseph Muscat to Corporate Dispatch https://t.co/arwx9uzQkQ https://t.co/KfXEVtZ5ZM";"1012610320559374337";"prime minister"
"True Say... If That Muppet Prime Minister May Allow's Ronald Mc Donald Trump Into OUR Country U Dun Know Da Riot's In Da UK Are Going To Be Worse That The Brixton 1 In Da 80sand Da Tottemham 1 In 2011... It's Going To Be Off Da Scale!!!";"1012610192276623360";"prime minister"
"Justin Trudeau tells woman to say ‘peoplekind’ not ‘mankind’ https://t.co/KbzfDzqKyb";"1012610103801868290";"prime minister"
"The Thai Prime Minister has received the visiting delegation of the United States-ASEAN Business Council (USABC) while inviting them to consider investing in Thailand’s Eastern Economic Corridor (EEC). https://t.co/4bpB04gk9M";"1012610033627131904";"prime minister"
"Yes raju gandhi not deserve the position of prime minister of INDIA like modi does corruption in land riots hindu muslim everytime and we fool people comes in the speech bcz we are not logical and m9st of them are illitrate 👏 https://t.co/9SZuw3g1Ro";"1012609984138539008";"prime minister"
"Deputy Prime Minister and Minister of Foreign Affairs @MBA_AlThani_ Meets Chairman of US Senate Select Committee on Intelligence, Vice Chairman
https://t.co/gH2LTb0mWw  

#MOFAQatar https://t.co/3v28ceVfFr";"1012609962240069632";"prime minister"
"Jean ClaudeJ said it, Barnier said it, Tusk said it, Varadkar said  it  @PollyToynbee said it ""This rabble of a cabinet are scrabbling to be next prime minister. With #Brexit plans still chaotic, it’s deeply damaging for Britain"" #StopBrexit  
https://t.co/qroQHUjdqk";"1012609887627546624";"prime minister"
"Anwar Ibrahim not Prime Minister, can’t demand declaration of assets https://t.co/oEZw7ecIEN https://t.co/ozHVCI1Xg6";"1012609759005102080";"prime minister"
"“I am a law professor,” Conte told his fellow leaders. [..] The Bulgarian prime minister replied: “Well, I used to be a fireman and this is not how you negotiate.” Sweden’s prime minister added that he used to be a welder. #whatatimetobealive";"1012609476900384768";"prime minister"
"Prime Minister Narendra Modi to address rally in Maghar, offer 'chadar' at Kabir's 'mazaar'
https://t.co/8xK5iuGi6F

via NaMo App https://t.co/xEfHYDuqb3";"1012609431891271680";"prime minister"
"Its when you hurry things through just so that the prime minister can inaugurate it. Newly inaugurated Delhi-Meerut expressway damaged after first spell of showers https://t.co/XjScKwACyk";"1012609363163451393";"prime minister"
"About time....: Italy’s rookie prime minister negotiates measures at his first EU summit to stem the flow of migrants into the bloc https://t.co/1lHHPV7UTM via @bpolitics";"1012609325959995392";"prime minister"
"U.S. Secretary of Defense James N. Mattis meets with Japanese Prime Minister Shinzō Abe at the Prime Minister's official residence, Kantei, in Tokyo, Japan, June 29, 2018.
180629-D-SV709-0294 #flickr https://t.co/MWdiN7kGtK";"1012609322797424641";"prime minister"
"This is my next Prime Minister https://t.co/tpWPMQDt9q";"1012609228635242496";"prime minister"
"""Over 3,600 #JanAushadhiKendra are already functional with 700 types of medicines and 150 types of surgical equipment available at affordable price"" says Prime Minister narendramodi https://t.co/mJjKRTPPrr";"1012609180413386753";"prime minister"
"A healthcare system is being constructed for #NewIndia with best hospitals, more beds, better facilities and best doctors: Prime Minister narendramodi after inaugurating healthcare projects in #AIIMSand #Safdarjung Hospitals in #NewDelhi https://t.co/DRzuZpOEr5";"1012609178815299584";"prime minister"
"Maybe @harleydavidson should send Canada's Prime Minister a bike just to put Trump in his place? https://t.co/OLyk5DbZtb";"1012609163459825664";"prime minister"
"WATCH: The Prime Minister says today's announcement that the future frigates will be built in SA secures the future for generations of shipbuilders.
https://t.co/3uYqnnsvdv
@BrettClappis https://t.co/qe936nsUlv";"1012609063828348928";"prime minister"
"Complete it,

""if Sanjay manjerakar was the prime minister...."" #Cricket #IREvIND";"1012609005036818432";"prime minister"
"Just catching up on Twitter chat. Am I right in thinking that if there was a public vote for Prime Minister today Danny Dyer could well run the country by lunch time? 😂 https://t.co/2mxKgq93Jk";"1012608970064891904";"prime minister"
"The European Council is meeting today to discuss the current state of the Brexit negotiations. Giuliano Amato, former Prime Minister of Italy, shares his thoughts on #Brexit in our #foraus-Interview. Watch the full interview here: https://t.co/Kulf4kGX3t https://t.co/809J6LzZ7F";"1012608839835889664";"prime minister"
"Yemane Gebreab There is no difference in opinion between Ethiopiaand Eritrea: 
Ethiopia's Prime Minister Ahmed has called for love - not war - with long-standing rival Eritrea.
Speaking on television after hosting an Eritrean delegation for dinner on Tuesday night, Mr Abiy said https://t.co/z8aYYtCOzW";"1012608732625342465";"prime minister"
"""Over 3,600 #JanAushadhiKendra are already functional with 700 types of medicines and 150 types of surgical equipment available at affordable price"" says Prime Minister @narendramodi https://t.co/06B1hcp4q6";"1012608692053659649";"prime minister"
"and... will make a great Prime Minister #takeitawaybill https://t.co/OcnUH13Dy3";"1012608663322685440";"prime minister"
"The Prime Minister’s Challenge on Dementia: What is happening and what comes next https://t.co/Mtpo3XF31B";"1012608637422964738";"prime minister"
"Shocking ineptitude and professional negligence from the Prime Minister. 
#StopBrexit #FinalSayForAll https://t.co/o2U87aR8oH";"1012608579499708416";"prime minister"
"The next illogical step after Brexit, Trump et al, is for Danny Dyer to be made Prime Minister. https://t.co/c3dCtwSuG4";"1012608577813524480";"prime minister"
"#Dannydyer should run for prime minister. https://t.co/mZ3xxdZrMR";"1012608358757609472";"prime minister"
"ANOTHER REASON WHY BILL SHORTEN WON'T BE PRIME MINISTER.
Bill Shorten backflips on pledge to reverse tax cuts | The New Daily https://t.co/XXUbZxGHVW";"1012608183796314112";"prime minister"
"Always a pleasure to meet my predecessor as IDU Chairman (2002 - 2014) and Former Prime Minister of Australia John Howard, OM, AC in London. @IDU_Secretariat @stephenharper #idu https://t.co/EEY4ozOBF9";"1012608135901667330";"prime minister"
"Cricket Hero Imran Khan Led Pakistan's Team to Victory. As a Politician, He's Riding a Populist Wave https://t.co/9JEXUaRE3V";"1012608120072392704";"prime minister"
"Hope Solo had some strong words about the state of soccer in the United States and why it failed to qualify for the #WorldCup https://t.co/DWYuXq0gL6 https://t.co/FYiQrvF40x";"1012338432826277888";"sport"
"Hardest trackand field events.

10. T&amp;F is a
9. Difficult sport
8. And
7. All
6. Of the
5. Events
4. Are
3. Equally
2. Challenging
1. 800m";"1012389178359808002";"sport"
"I'm kitting up to go play the sport I love. Share a video of you playing the sport you love. 

I nominate, @SandeshJhingan, @imsardarsingh8, @imVkohli, @M_Raj03, @srikidambi, @Pvsindhu1, @yesmrinmoyand @NavaniRajan.

@PMOIndia #HumFitTohIndiaFit #KitUpChallenge #SportPLAYINGIndia https://t.co/ZySVUBQq5e";"1012202478039752704";"sport"
"Rams' backroom staff additions ... #dcfc @dcfcofficial @ChelseaFC @ManCity https://t.co/qcqX0y9sBC";"1012614627514036224";"sport"
"No 'Lovat' lost with Glens in derby clash https://t.co/3R9H6j85VO";"1012614627191148545";"sport"
"Cricket: Martinstown sure of improvement https://t.co/7mDtRM7Q6e #Cricket #Martinstown #DorsetSport";"1012614625395990528";"sport"
"9ft President USA pool table supplied and fitted. For all your Table Sport needs Baize Craft of Lisburn on 02892638649and https://t.co/pntgIB7g2f https://t.co/LSQUyY12b7";"1012614606773215232";"sport"
"Africa's disastrous performance at the World Cup in Russia - africanews https://t.co/1xeABn13Oj via @GoogleNews";"1012614603317104640";"sport"
"Why Rafa's transfer frustrations could scupper #StokeCity deal for Newcastle winger. #SCFC #NUFC 
https://t.co/lQNOlQNxON https://t.co/mwERiXZ4sG";"1012614587445907456";"sport"
"Remember when Rugby was a hard, tough contact sport? Me too. I miss those days. #BLUvRED #SuperRugby";"1012614553513816065";"sport"
"Two fixture changes for Leeds United following Sky Sports selection https://t.co/ogI8QdKH4S";"1012614533154856960";"sport"
"Stockdale's chat with fan amid those Leeds links https://t.co/vEtB2OFZ1m";"1012614509171703808";"sport"
"CONFIRMED 🐏

Rams make three additions to backroom staff.

#dcfc #dcfcfans 

https://t.co/fTFrydamWA";"1012614506126761985";"sport"
"BREAKING... #dcfc #dcfcfans #cfc #mcfc #nufc https://t.co/c75TbJSi5O";"1012614496957976577";"sport"
"#BrianKerr is THE best thing about this #WorldCup no doubt!!! https://t.co/i6QL8SuFmS";"1012614488439316480";"sport"
"BEACH HOUSE SPORT Women’s Mesh Tank Cover up Over Print Bikini Bra Swimsuit Top, Sport Black, 12 https://t.co/ADcGbQES2Q https://t.co/mNAvoT0K95";"1012614477601099777";"sport"
"Colombia ready for 'full-on, to-the-death' England match
https://t.co/zpo4ve2FOz https://t.co/N1vC5MGKEv";"1012614470751801344";"sport"
"What a trysaver!

💪💪💪";"1012614447976726528";"sport"
"Timothy’s Lemon Blueberry Passion Tea, K-Cup Portion Pack for Keurig Brewers (24 Count) https://t.co/qWZA5jz08Z";"1012614430880870400";"sport"
"Sharper, more sculpted. Introducing the new #Audi #A4 range with larger wheels for Sport and S line models and Navigation standard throughout the range. https://t.co/laeD1oIinY";"1012614429798731777";"sport"
"⚡This is both surprising that people over 50 spend more time exercising every week - but it's also inspiring.

It's never too late to start a new sport or activity - things can be modified to suit your fitness levels. #3030essex #GetActive #essex

@JulietMcGrattan, @CafeWoman1 https://t.co/bwJK5M9sIl";"1012614415072595968";"sport"
"At least he saw the funny side #BEL #WorldCup https://t.co/8TOJcc1MJK";"1012614403722752000";"sport"
"Ever thought about getting involved with women's rugby? Here's how I did: https://t.co/RcmslMCWMT #wrugby #thisgirlcan #WomenInSport #FridayFeeling #rugby #lbloggers #lbogger #fitness #sport";"1012614398073102336";"sport"
"May mentions: 4% | Corbyn mentions: 0% | Farron mentions: 0% | Trump 🍦 mentions: 4% | Sport 🏆 mentions: 0%";"1012614386740015105";"sport"
"New trending GIF tagged sports, soccer, sport, boom, world cup, fifa, ps4, england, playstation, ready, kane, world cup 2018, fifa world cup, bring it on, yes!, harry kane, three lions, let's do this, lets do this, fifa 18, wc18, i'm ready, world cup 18, kano, born ready, le…";"1012614367056195584";"sport"
